site_name,site_id,circuit_purpose,circuit_provider,circuit_speed,circuit_cost,circuit_ip,status,data_source,meraki_wan1_provider,meraki_wan1_speed,meraki_wan1_ip,wan1_arin_provider,meraki_wan2_provider,meraki_wan2_speed,meraki_wan2_ip,wan2_arin_provider,has_meraki_device,has_dt_tag,exclusion_reason,provider_match,wan1_arin_match,wan2_arin_match,would_get_dsr_badge
TXS 23,TXS 23- B,Secondary,GVTC Communications,250.0M x 250.0M,74.95,69.166.64.173,Enabled,csv_import,Spectrum,600.0M x 35.0M,67.78.107.122,Charter Communications,GVTC Communications,250.0M x 250.0M,69.166.64.173,"Guadalupe Valley Telephone Cooperative,",Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
TXS 24,TXS 24,Primary,Spectrum,600.0M x 35.0M,244.45,67.79.241.126,Enabled,csv_import,DSR AT&T,600.0M x 35.0M,192.168.1.64,Private IP,Spectrum,600.0 M,67.79.241.126,Charter Communications,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
TXS 25,TXS 25,Primary,Spectrum,600.0M x 35.0M,244.45,64.183.186.214,Enabled,csv_import,Spectrum,600.0M x 35.0M,64.183.186.214,Charter Communications,VZW Cell,Cell,192.168.0.151,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
TXS 26,TXS 26,Primary,Spectrum,600.0M x 35.0M,172.23,70.116.227.178,Enabled,csv_import,GVTC Communications,500.0M x 250.0M,216.177.186.153,GVTC-DIALUP DYNAMIC POOL,Spectrum,500.0M x 250.0M,70.116.227.178,Charter Communications,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
TXS 26,TXS 26-B,Secondary,GVTC Communications,500.0M x 250.0M,249.95,216.177.186.153,Enabled,csv_import,GVTC Communications,500.0M x 250.0M,216.177.186.153,GVTC-DIALUP DYNAMIC POOL,Spectrum,500.0M x 250.0M,70.116.227.178,Charter Communications,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
TXS 27,TXS 27,Primary,Spectrum,600.0M x 35.0M,244.45,71.41.135.90,Enabled,csv_import,Spectrum,600.0M x 35.0M,71.41.135.90,Charter Communications,AT&T Broadband II,300.0M x 300.0M,104.4.87.57,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
TXS 27,TXS 27 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,104.4.87.57,Enabled,csv_import,Spectrum,600.0M x 35.0M,71.41.135.90,Charter Communications,AT&T Broadband II,300.0M x 300.0M,104.4.87.57,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
TXS 28,TXS 28,Primary,AT&T Broadband II,500.0M x 100.0M,215.02,104.176.95.145,Enabled,csv_import,AT&T Broadband II,500.0M x 100.0M,104.176.95.145,AT&T,Spectrum,600.0M x 35.0M,75.87.42.174,Charter Communications,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
TXS 28,TXS 28 -B,Secondary,Spectrum,600.0M x 35.0M,172.23,75.87.42.174,Enabled,csv_import,AT&T Broadband II,500.0M x 100.0M,104.176.95.145,AT&T,Spectrum,600.0M x 35.0M,75.87.42.174,Charter Communications,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
TXS 29,TXS 29,Primary,Spectrum,300.0M x 20.0M,207.45,71.78.32.74,Enabled,csv_import,AT&T Broadband II,300.0M x 20.0M,104.186.86.241,AT&T,Spectrum,1000.0M x 1000.0M,71.78.32.74,Charter Communications,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
TXS 29,TXS 29- B,Secondary,AT&T Broadband II,1000.0M x 1000.0M,165.01,104.186.86.241,Enabled,csv_import,AT&T Broadband II,300.0M x 20.0M,104.186.86.241,AT&T,Spectrum,1000.0M x 1000.0M,71.78.32.74,Charter Communications,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
TXS 30,TXS 30,Primary,Spectrum,300.0M x 20.0M,207.45,50.84.69.66,Enabled,csv_import,AT&T Broadband II,300.0M x 20.0M,104.4.81.9,AT&T,Spectrum,1000.0M x 1000.0M,50.84.69.66,Charter Communications,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
TXS 30,TXS 30- B,Secondary,AT&T Broadband II,1000.0M x 1000.0M,165.01,104.4.81.9,Enabled,csv_import,AT&T Broadband II,300.0M x 20.0M,104.4.81.9,AT&T,Spectrum,1000.0M x 1000.0M,50.84.69.66,Charter Communications,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
TXS 31,TXS 31,Primary,Spectrum,600.0M x 35.0M,172.23,97.105.40.142,Enabled,csv_import,AT&T Broadband II,600.0M x 35.0M,108.213.50.113,AT&T,Spectrum,1000.0M x 1000.0M,97.105.40.142,Charter Communications,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
TXS 31,TXS 31 -B,Secondary,AT&T Broadband II,1000.0M x 1000.0M,165.01,108.213.50.113,Enabled,csv_import,AT&T Broadband II,600.0M x 35.0M,108.213.50.113,AT&T,Spectrum,1000.0M x 1000.0M,97.105.40.142,Charter Communications,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
TXW 01,TXW 01,Primary,Altice,500.0M x 50.0M,212.77,66.76.17.70,Enabled,csv_import,AT&T Broadband II,500.0M x 50.0M,107.213.253.217,AT&T,Altice,500.0M x 50.0M,66.76.17.70,Optimum,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
TXW 01,TXW 01 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,107.213.253.217,Enabled,csv_import,AT&T Broadband II,500.0M x 50.0M,107.213.253.217,AT&T,Altice,500.0M x 50.0M,66.76.17.70,Optimum,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
TXW 02,TXW 02,Primary,Altice,500.0M x 50.0M,212.77,173.219.127.91,Enabled,csv_import,Altice,500.0M x 50.0M,173.219.127.91,Optimum,AT&T Broadband II,300.0M x 300.0M,172.1.8.249,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
TXW 02,TXW 02 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,172.1.8.249,Enabled,csv_import,Altice,500.0M x 50.0M,173.219.127.91,Optimum,AT&T Broadband II,300.0M x 300.0M,172.1.8.249,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
TXW 03,TXW 03,Primary,Altice West,500.0M x 50.0M,222.23,66.76.135.93,Enabled,csv_import,Optimum,500.0M x 50.0M,66.76.135.93,Optimum,Digi,Cell,10.0.0.2,Private IP,Yes,Yes,Eligible,No match,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,No
TXW 04,TXW 04,Primary,Altice,500.0M x 50.0M,212.77,173.219.174.18,Enabled,csv_import,Altice,500.0M x 50.0M,192.168.1.118,Private IP,AT&T Broadband II,300.0M x 300.0M,107.220.35.249,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
TXW 04,TXW 04 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,107.220.35.249,Enabled,csv_import,Altice,500.0M x 50.0M,192.168.1.118,Private IP,AT&T Broadband II,300.0M x 300.0M,107.220.35.249,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
TXW 05,TXW 05,Primary,Altice,500.0M x 50.0M,212.77,66.76.179.24,Enabled,csv_import,Altice,500.0M x 50.0M,66.76.179.24,Optimum,AT&T Broadband II,300.0M x 300.0M,172.1.8.241,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
TXW 05,TXW 05 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,172.1.8.241,Enabled,csv_import,Altice,500.0M x 50.0M,66.76.179.24,Optimum,AT&T Broadband II,300.0M x 300.0M,172.1.8.241,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
TXW 06,TXW 06,Primary,Altice West,500.0M x 50.0M,222.23,66.76.135.32,Enabled,csv_import,Optimum,500.0M x 50.0M,66.76.135.32,Optimum,Digi,Cell,192.168.2.160,Private IP,Yes,Yes,Eligible,No match,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,No
TXW 07,TXW 07,Primary,Altice West,500.0M x 50.0M,222.23,66.76.17.42,Enabled,csv_import,Altice West,500.0M x 50.0M,66.76.17.42,Optimum,AT&T Broadband II,300.0M x 300.0M,172.1.12.65,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
TXW 07,TXW 07 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,172.1.12.65,Enabled,csv_import,Altice West,500.0M x 50.0M,66.76.17.42,Optimum,AT&T Broadband II,300.0M x 300.0M,172.1.12.65,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
TXW 08,TXW 08,Primary,Harris Broadband,500.0M x 20.0M,89.95,199.16.97.109,Enabled,csv_import,Harris Broadband,500.0M x 20.0M,199.16.97.109,"Grande Communications Networks, LLC",Unite Private Networks,300.0M x 300.0M,208.82.106.10,Unite Private Networks LLC.,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
TXW 08,TXW 08,Secondary,Unite Private Networks,300.0M x 300.0M,699.00,208.82.106.10,Enabled,csv_import,Harris Broadband,500.0M x 20.0M,199.16.97.109,"Grande Communications Networks, LLC",Unite Private Networks,300.0M x 300.0M,208.82.106.10,Unite Private Networks LLC.,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
TXW 09,TXW 09,Primary,Altice,500.0M x 50.0M,222.23,66.76.178.81,Enabled,csv_import,Altice,500.0M x 50.0M,66.76.178.81,Optimum,Vexus,100.0M x 100.0M,38.158.182.200,NTSC,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
TXW 09,TXW 09 -B,Secondary,Vexus,100.0M x 100.0M,99.95,38.158.182.200,Enabled,csv_import,Altice,500.0M x 50.0M,66.76.178.81,Optimum,Vexus,100.0M x 100.0M,38.158.182.200,NTSC,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 01,UTS 01,Primary,Comcast Workplace,600.0M x 35.0M,234.45,50.184.169.237,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,50.184.169.237,Comcast,VZW Cell,Cell,192.168.0.151,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 02,,Primary,Comcast,,0.00,,Enabled,Non-DSR,Comcast,,96.73.19.25,Comcast,Digi,Cell,192.168.2.207,Private IP,Yes,Yes,Not from CSV import,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,No
UTS 03,UTS 03,Primary,Comcast Workplace,600.0M x 35.0M,234.45,96.73.12.109,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,96.73.12.109,Comcast,EB2-Lumen DSL,140.0M x 20.0M,65.100.251.41,CenturyLink,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 03,UTS 03- B,Secondary,EB2-Lumen DSL,140.0M x 20.0M,151.00,65.100.251.41,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,96.73.12.109,Comcast,EB2-Lumen DSL,140.0M x 20.0M,65.100.251.41,CenturyLink,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 04,UTS 04,Primary,Comcast Workplace,250.0M x 25.0M,186.18,173.10.21.245,Enabled,csv_import,Comcast Workplace,250.0M x 25.0M,173.10.21.245,Comcast,EB2-Lumen DSL,100.0M x 10.0M,65.100.242.193,CenturyLink,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 04,UTS 04- B,Secondary,EB2-Lumen DSL,100.0M x 10.0M,128.00,65.100.242.193,Enabled,csv_import,Comcast Workplace,250.0M x 25.0M,173.10.21.245,Comcast,EB2-Lumen DSL,100.0M x 10.0M,65.100.242.193,CenturyLink,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 05,UTS 05,Primary,Comcast Workplace,600.0M x 35.0M,234.45,96.86.214.241,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,96.86.214.241,Comcast Cable Communications,Centracom,500.0M x 500.0M,204.225.31.253,Private Customer,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 05,UTS 05- B,Secondary,Centracom,500.0M x 500.0M,350.00,204.225.31.253,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,96.86.214.241,Comcast Cable Communications,Centracom,500.0M x 500.0M,204.225.31.253,Private Customer,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 06,UTS 06,Primary,Comcast Workplace,250.0M x 25.0M,186.18,96.92.90.185,Enabled,csv_import,Comcast Workplace,250.0M x 25.0M,96.92.90.185,Comcast,EB2-Centurylink DSL,80.0M x 10.0M,65.100.251.105,CenturyLink,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 06,UTS 06- B,Secondary,EB2-Centurylink DSL,80.0M x 10.0M,128.00,65.100.251.105,Enabled,csv_import,Comcast Workplace,250.0M x 25.0M,96.92.90.185,Comcast,EB2-Centurylink DSL,80.0M x 10.0M,65.100.251.105,CenturyLink,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 07,UTS 07- B,Secondary,DSR Lumen DSL,80.0M x 10.0M,128.00,65.100.251.193,Enabled,enriched_sync,Comcast,300.0 M,96.92.90.13,Comcast,DSR Lumen DSL,80.0M x 10.0M,192.168.0.5,Private IP,Yes,Yes,Not from CSV import,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,No
UTS 09,UTS 09,Primary,Comcast Workplace,600.0M x 35.0M,234.45,96.86.207.181,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,96.86.207.181,Comcast,EB2-Centurylink DSL,100.0M x 10.0M,65.100.241.249,MindQuest,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 09,UTS 09- B,Secondary,EB2-Centurylink DSL,100.0M x 10.0M,128.00,65.100.241.249,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,96.86.207.181,Comcast,EB2-Centurylink DSL,100.0M x 10.0M,65.100.241.249,MindQuest,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 11,UTS 11- B,Secondary,Centracom,300.0M x 30.0M,370.00,64.77.208.93,Enabled,csv_import,Comcast,300.0M x 30.0M,50.198.188.101,Comcast,Centracom,300.0M x 30.0M,64.77.208.93,Private Customer,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 12,UTS 12,Primary,TDS Cable,500.0M x 100.0M,209.00,184.61.190.6,Enabled,csv_import,TDS Cable,500.0M x 100.0M,184.61.190.6,Frontier Communications,Digi,Cell,192.168.2.240,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 15,,Primary,Comcast,,0.00,,Enabled,Non-DSR,Comcast,,50.77.46.93,Comcast,VZW Cell,Cell,192.168.0.151,Private IP,Yes,Yes,Not from CSV import,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,No
UTS 16,UTS 16- B,Secondary,EB2-Lumen DSL,100.0M x 10.0M,128.00,65.100.251.161,Enabled,csv_import,Comcast,300.0M x 30.0M,96.73.18.105,Comcast,EB2-Lumen DSL,100.0M x 10.0M,65.100.251.161,Crossroads Plaza Associates,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 18,UTS 18,Primary,Comcast Workplace,600.0M x 35.0M,234.45,50.73.40.245,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,50.73.40.245,Comcast,EB2-Centurylink DSL,100.0M x 10.0M,65.100.242.121,CenturyLink,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 18,UTS 18- B,Secondary,EB2-Centurylink DSL,100.0M x 10.0M,128.00,65.100.242.121,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,50.73.40.245,Comcast,EB2-Centurylink DSL,100.0M x 10.0M,65.100.242.121,CenturyLink,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 19,,Primary,Comcast,,0.00,,Enabled,Non-DSR,Comcast,,173.14.230.17,Comcast,VZW Cell,Cell,192.168.0.151,Private IP,Yes,Yes,Not from CSV import,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,No
UTS 20,UTS 20,Primary,Comcast Workplace,250.0M x 25.0M,186.18,173.8.88.141,Enabled,csv_import,Comcast Workplace,250.0M x 25.0M,173.8.88.141,Comcast,First Digital,Cell,192.168.2.232,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 20,UTS 20- B,Secondary,First Digital,500.0M x 35.0M,230.00,50.188.140.161,Enabled,csv_import,Comcast Workplace,250.0M x 25.0M,173.8.88.141,Comcast,First Digital,Cell,192.168.2.232,Private IP,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 22,UTS 22,Primary,Centracom,500.0M x 500.0M,350.00,69.163.69.129,Enabled,csv_import,Centracom,500.0M x 500.0M,69.163.69.129,Private Customer,CenturyLink/Qwest,60.0M x 5.0M,67.40.102.73,CenturyLink Communications,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 22,UTS 22,Secondary,CenturyLink/Qwest,60.0M x 5.0M,189.99,67.40.102.73,Enabled,csv_import,Centracom,500.0M x 500.0M,69.163.69.129,Private Customer,CenturyLink/Qwest,60.0M x 5.0M,67.40.102.73,CenturyLink Communications,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 23,UTS 23,Primary,Comcast Workplace,600.0M x 35.0M,234.45,50.255.206.137,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,50.255.206.137,Comcast,Digi,Cell,192.168.2.100,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 24,UTS 24,Primary,Comcast Workplace,600.0M x 35.0M,234.45,50.255.207.237,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,50.255.207.237,Comcast,Spanish Fork Community Network,1000.0M x 1000.0M,67.199.174.137,Google,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 24,UTS 24 -B,Secondary,Spanish Fork Community Network,1000.0M x 1000.0M,98.00,NaN,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,50.255.207.237,Comcast,Spanish Fork Community Network,1000.0M x 1000.0M,67.199.174.137,Google,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 25,UTS 25,Primary,Comcast Workplace,600.0M x 35.0M,234.45,50.252.142.41,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,50.252.142.41,Comcast,Centracom,100.0M x 40.0M,69.163.66.31,Private Customer,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 25,UTS 25- B,Secondary,Centracom,100.0M x 40.0M,250.00,69.163.66.31,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,50.252.142.41,Comcast,Centracom,100.0M x 40.0M,69.163.66.31,Private Customer,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
UTS 26,UTS 26- B,Secondary,VZW Cell,Cell,150.00,209.33.214.82,Enabled,enriched_sync,Infowest Inc,250.0M x 250.0M,209.33.214.82,InfoWest,VZW Cell,Cell,192.168.0.151,Private IP,Yes,Yes,Not from CSV import,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,No
UTS W01,,Primary,Comcast,,0.00,,Enabled,Non-DSR,Comcast,,50.208.244.41,Comcast,Digi,Cell,192.168.2.128,Private IP,Yes,No,Not from CSV import,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,No
UTS W02,,Primary,DSR Comcast Cable,,0.00,,Enabled,Non-DSR,DSR Comcast Cable,,10.1.10.247,Private IP,VZW Cell,Cell,192.168.0.151,Private IP,Yes,No,Not from CSV import,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,No
VAB 01,VAB 01,Primary,Spectrum,600.0M x 35.0M,244.45,24.216.21.74,Enabled,csv_import,Spectrum,600.0M x 35.0M,24.216.21.74,Charter Communications,Verizon Business,Cell,166.151.177.253,Verizon,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
VAB 02,VAB 02,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,174.73.77.11,Enabled,csv_import,Cox Business/BOI,300.0M x 30.0M,174.73.77.11,Cox Communications,Digi,Cell,192.168.2.144,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
VAB 03,VAB 03,Primary,Verizon FIOS,500.0M x 500.0M,149.00,173.50.103.27,Enabled,csv_import,Verizon FIOS,500.0M x 500.0M,173.50.103.27,Verizon,DSR Cox Cable,300.0M x 30.0M,192.168.2.140,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
VAB 03,VAB 03 -B,Secondary,Cox Business/BOI,300.0M x 30.0M,266.67,70.168.213.210,Enabled,csv_import,Verizon FIOS,500.0M x 500.0M,173.50.103.27,Verizon,DSR Cox Cable,300.0M x 30.0M,192.168.2.140,Private IP,Yes,Yes,Eligible,No match,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,No
VAB 04,VAB 04,Primary,Verizon FIOS,500.0M x 500.0M,149.00,96.225.166.41,Enabled,csv_import,Verizon FIOS,500.0M x 500.0M,96.225.166.41,Verizon,Digi,Cell,192.168.2.224,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
VAB 05,VAB 05,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,174.73.65.62,Enabled,csv_import,Cox Business/BOI,300.0M x 30.0M,174.73.65.62,Cox Communications,Digi,Cell,192.168.2.139,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
VAB 06,VAB 06,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,184.189.19.70,Enabled,csv_import,Cox Business/BOI,300.0M x 30.0M,184.189.19.70,Cox Communications,EB2-Verizon Fiber,300.0M x 300.0M,71.251.189.57,Verizon,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
VAB 06,VAB 06 -B,Secondary,EB2-Verizon Fiber,300.0M x 300.0M,175.00,71.251.189.57,Enabled,csv_import,Cox Business/BOI,300.0M x 30.0M,184.189.19.70,Cox Communications,EB2-Verizon Fiber,300.0M x 300.0M,71.251.189.57,Verizon,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
VAB 08,VAB 08,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,174.73.73.147,Enabled,csv_import,Cox Business/BOI,300.0M x 30.0M,174.73.73.147,Cox Communications,VZW Cell,Cell,192.168.0.151,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
VAB 09,VAB 09,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,184.189.27.67,Enabled,csv_import,Cox Business/BOI,300.0M x 30.0M,184.189.27.67,Cox Communications,Accelerated,Cell,192.168.2.148,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
VAF 01 - appliance,,Primary,Comcast,,0.00,,Enabled,Non-DSR,Comcast,,50.211.60.57,Comcast Cable Communications,Digi,Cell,192.168.2.234,Private IP,Yes,No,Not from CSV import,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,No
VAF 02,VAF 02,Primary,Comcast Workplace,600.0M x 35.0M,234.45,70.89.233.61,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,70.89.233.61,Comcast,Starlink,Satellite,143.105.150.247,"SpaceX Services, Inc.",Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
VAR 01,,Primary,Comcast,,0.00,,Enabled,Non-DSR,Comcast,,75.150.59.61,Comcast,VZW Cell,Cell,192.168.2.182,Private IP,Yes,Yes,Not from CSV import,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,No
VAR 02,VAR 02,Primary,Comcast Workplace,200.0M x 20.0M,134.45,23.25.122.237,Enabled,csv_import,Comcast Workplace,250.0M x 25.0M,23.25.122.238,"Comcast Cable Communications, LLC",VZW Cell,Cell,166.246.93.98,Verizon Business,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
